id,phone_sequence
fadg0_si1279,HrIwLAJUarDaBLMrDwLMwQUJ
fadg0_si1909,tbLiKFPLzwDEBCPJLIrBJLHwmDyNwKr
fadg0_si649,wLJcntrJtrCcBgbLcQyDwLMywQLHrLHcJnDIrJLlnLMtrvrIFLABymrKwLH
fadg0_sx109,KyJBwLMwDJLHIywEvrnELABFaDcJLMyLHJBFLH
fadg0_sx19,cBwCwDcCJFQSrLAwDatwDLhytBnCDUwy
fadg0_sx199,TcDLiBLkIrwDKwmrQBGSGwmwLAJLhFKrLMwLAwDLMsLzrJLMwUyUwDJ
fadg0_sx289,SwOwlrLHIytLAcBaKwUrQwrwTyJtBnDJybmB
fadg0_sx379,HbDLhTwQJLMIgmyEBcJDUcDLNrJLMsUJU
faks0_si1573,vwJLAbLMcDFJLNywDcDvnbLurLkwDwULHyPmwtBLhPLMJLSarSaIDwDKibLhy
faks0_si2203,lwQIyUJDswUJtrlhwJLMagQJyEBLMtByBwKLDge
faks0_si943,HrLkaLAKDwCsytaBtaILhBFScLAJLlwLMsKcDJ
faks0_sx133,HyLJrywUJarLADEQyETwDtrLASwLABacDLK
faks0_sx223,HBcLlcLhBOLMirLhaLMsLhBGcDCwLuraK
faks0_sx313,hIaDLJtgagaLiJtaIDrJcDcLhaLAJLHBtaIyLucFe
faks0_sx403,vrSaILuIFLADJnJcQFESEByJLArLMJDLhBgeLJwJ
faks0_sx43,nBlrByLHyLHBragtcDwLAJLABPLkwLk
fcal1_si1403,wSacSsUNnbDkwlcLHsKwDJgLAOLABLhBgDnJLCbDctwnJLMwLJnBt
fcal1_si2033,SOLhwLABaBJBKsDLkwNLNlrFSswnJLMGIyBgLlnwmwJ
fcal1_si773,BnmaBLHIaLznLALMIgJBFBytrJnQIBLknsJ
fcal1_sx143,lwJbDkwLzwDwtrULhTPuBJLAuwrIrLlcbDBcB
fcal1_sx233,vgSsywDtIySsCyDwJsELlnswE
fcal1_sx323,lwtaLHrQnDwLlnCLtrCrIgQwEaDLMgC
fcal1_sx413,lnbJLDyJLSymwKLDsmcLHSGDLJLuaItCbLiLMirJLArLM
fcal1_sx53,yQDwJwLhHFBQwLAbLhTwBnIysLAwDLMsEJnCLhBJ
fcmh0_si1454,cIwLzDBcByLlwCsDLMgLiKTPULMcSrQhnIywJLAacCLHwUwKwDUctLHaBycnJLMrJ
fcmh0_si2084,ScmwLhbemwLMyIwPCDlswCD
