id,phone_sequence
fadg0_si1279,hIwLAJUaIrDBLMrIDwLMwt
fadg0_si1909,tbLKnFPLkwDBPcJIBJLhLDyLtlwKir
fadg0_si649,wLJcntIrJtrCBgbLcQtvyDwLMywtLHrLhcJnDIrJLhnbnLMtrvrIFOLABwmrKnLH
fadg0_sx109,KyJBcLkwDJLhIgEvrIbgbELABaDcJLMyLHJBFLH
fadg0_sx19,cBFDCwDnCDJBFQSrnrLAwDaBtwDhytBcDUwyE
fadg0_sx199,TucnDLiFBLkIrDKwmcQaGwmwLAJLhFrKrLMwLAwDLMsLzwJLMwUyUwcJ
fadg0_sx289,SwmlrLHIwtLABaKwUrQhwIrTyJtBcDJybB
fadg0_sx379,HvbDLuwLJLMIagmyEaBcJDUaDlrJLMswJ
faks0_si1573,vwJLAbLMcDEScJLlwDcDvnbLurLkwDwUJLhyPmPtBLhPBPLJLarSarDEKibLhy
faks0_si2203,lwIyJwswJtrcLhwJLMagLJyELtBwKDbeCB
faks0_si943,HIrLkaLAKwnDstaBtHarLhBSFScLAJLMwLMsKcDJ
faks0_sx133,HyLJrIywUJrILADEDyEwDtrLASwLABSaDLiK
faks0_sx223,HBcLlcLhBLMrLhGaLMsLhBaBcDCELurIaK
faks0_sx313,MIaLtaLJtaIgDJDEBcLhaLAJLHBtaIywLuFBSbeB
faks0_sx403,vrSaILuIFLADJcJcQFByJLArLMJEwLBgeJcJ
faks0_sx43,bnBmBrByLHyLHBGaIatcDwLAJLABwPLkwLk
fcal1_si1403,ncBSaSgswUtnbDwlcLHsgsKiwDJgaLAOLABLhBgDnJLDCbDntwnJMwLJnBt
fcal1_si2033,OLhwLABaJBKbsDkwNLlrFBSswJLMaIGIwBgLlwnJ
fcal1_si773,SBcmaBLHIaLznLALMIgJBwtrJnQIBLknsJ
fcal1_sx143,lwJbDkwLzwDtrULhTyLcBJLAuPwrLkwmbDBcFBLt
fcal1_sx233,vagSsyDtIyPSsDyDwJbsgDLlnbwD
fcal1_sx323,lwtaLHrQnDnlknDtrCrIgQwEDacDLMvagCD
fcal1_sx413,knbtLDyJLSymwJKJLDsmcLHSGgLJLAaItLDCbLiLMrJLArLM
fcal1_sx53,yDwJwLHBLAsnbLhwBsnIsLAwDLMsDJnDhBJ
fcmh0_si1454,gcIwLzPBsgyLlhcCsELMgLiKTPwJLMSrQhnIywJLAaCLHUwKwDUctLHaBycnJLirJ
fcmh0_si2084,ScmcLhbmwLMyIwCDksgnCD
fcmh0_si824,JnQBtrDUcCIsLiwDkgUwEynDUJagDLHInLHrIsKwDLMIPthyDCnDwtbLiKrwJ
fcmh0_sx104,vyJLkBFBcLkagCQhcCcLhsLur
fcmh0_sx14,hytaINLlnrwJLMwUwLJUnbCPcLIyQyTPnQIytaICyBac
fcmh0_sx194,hswDzaGsSnDagaLkwKnD
fcmh0_sx284,zntLMgayTPaILuTPLkwDtsLhrcQcJwLzwtTPLiLHrLzwJ
fcmh0_sx374,zaDLAByDUKnBtwKtaInBcQwE
fdac1_si1474,vgbJLuyebDCbDwvyUJbLhBwtLCagaLkwJLMbsyJLJ
fdac1_si2104,vgavgbgaKvytNagaLsLBgKJKLkwQGSncnJsyvyLbmaBgbJLM
fdac1_si844,tbacJLMbLlDCcLAHaBctwKwDUJsywUwLiKsyPQLbLMysLAJLhbDLMJcQDbLiKaBLsLJLhnaIywDLMJ
fdac1_sx124,gaLUzwLiJLDCsmwLHTPmrILhyPmctaB
fdac1_sx214,lcCaDwEDLkwBagaDlnwJLhgLmwSbLuABnJnDwDLkMLwDlnwJgaD
fdac1_sx304,iKyLMJLkagaLAyEwUJKICIbgDlctnJLMgDwUlncLSLCSaD
fdac1_sx34,MknaEDLkwPcLiKibeByUKJLMnsmyLkswKwUJ
fdac1_sx394,AbeveBJywCsLJLhaFDUJwDLMyKJLMIagaD
fdms0_si1218,HcBcLJLCaIBQtQtrLMSBgDvyDwDHvbKDUJ
fdms0_si1502,wSwUDbgDUabLBwLHvbnDwLMDvsLustSgsLMysLhwLHsLALhDcaLzwJwLHnr
fdms0_si1848,SyLAwDkagLiKyPLSyLAyDagBgLAIDBLHyLHB
fdms0_sx138,DcLABcDUwLMvnJLDrJLkBJDwLAJLhnDUwtLHrtvywD
fdms0_sx228,kwQvyTPLHBGwLkcBQIwBcLMtywDKD
fdms0_sx318,HByULkwLCcLMsmcbcbUcLhytaBtIaJLM
fdms0_sx408,vgLkIgLkwJcLhSGgLhngvbQcDkwDwtLibvyEDz
fdms0_sx48,uIbDclrIbeaLAIPvrIbLHIwDByEwDLHvbDwLAvbLJU
