id,phone_sequence
fadg0_si1279,hIwLAJUarDBLMrDwLMwQM
fadg0_si1909,tbLKnFPLkwDBPJIBJLHwLDyLNwKr
fadg0_si649,wLJcQrJtrCcBbLwQtyDwLMywQLHrLlwJwDrJLHnLMtrvrIFwLABymrKnLH
fadg0_sx109,KyJBwLkwDJLHIwEvrIbELABaDcJLMyLHJBFLH
fadg0_sx19,cBPCwDcCDJFQaSrLAwDaBtwDhytBnDUwy
fadg0_sx199,TnDziBLkLkIwDKwmcQaGwmwLAJLhcFKrLMPLAwDLDLMsLzwJLkwUyUwJ
fadg0_sx289,SwlrLHIyNLAcBaKwUrQryTyJtBcDJybmB
fadg0_sx379,HbDLuywDJMIagQyEBcJDUaDLNrJLMnswJ
faks0_si1573,vwJLAbLMcDyFSwJLlywDcDvbnbLurLkwDwULhyPmwtBLhPLMJLarSarDwDLKibLhy
faks0_si2203,lwIyJwUJtrwLkwJLkagQJyELMtBwKDeB
faks0_si943,HIwLkaLAiKwDnDstaBtaILhBFBScLAJLwLMsKcDJ
faks0_sx133,HyLJrIywUJaILAwDyETwDtrLASwLABaDLiK
faks0_sx223,HcLlcLhcLirLhBaLMsysLhBGcDLurIaK
faks0_sx313,MIabLMtgaLJtaICEJDcLhaLAJLHFtaIywLuFBbe
faks0_sx403,vrSaILkIFLADJnJcQFQBEByJLArLJDhBgeQJwJ
faks0_sx43,nBmrByLHyLHBarIatDwLAJLABPLkwLk
fcal1_si1403,wcSaSsUNnbDkwlwLHsKwDJgbLAOLABLhBgDnJDCbDntnJMwLJnBt
fcal1_si2033,OLhwLABaJBcKsDkwNLNrIFBSsnJLMaIwBgbLlnwnJ
fcal1_si773,BmaBcLHIaLznLALMIgbJBFcBytrJnQIBLknsJ
fcal1_sx143,lwJbDkwLznDwtrULhyLuBJLuyrLkwbDBF
fcal1_sx233,vgSsynDtIySBsCyDwJsDLlnwD
fcal1_sx323,lwtaLHrQnDnLknCLtrCrIgQwEDaDLMagCD
