id,phone_sequence
fadg0_si1279,hIwLAJaIrDaBLMrDwLMwQJ
fadg0_si1909,tbLKFPLkwDBPcJIBUJLHwLDyLtlwKr
fadg0_si649,wLJnQrJtrCcBbLcQvyDwLMywQLHrLHcJnDrJLHnLMtrvrIFwLABymrKn
fadg0_sx109,KyJBOLMwDJLHIyEvrbELABaDcJLMyLHJBFLH
fadg0_sx19,cBPCwDcCJFQSrLAwDaBtwDLhytBnDUy
fadg0_sx199,TcDLiBLkrDKwmcQaSGmwLAJLhFKrLMwLAwDLMsLzwJLMwUyUwJ
fadg0_sx289,SwlrLHIwtLAcBaKwUrQwrTyJtBwDJybmB
fadg0_sx379,HbDLuwQJMIaIlyEScJwDUaDNrJLMsDUJ
faks0_si1573,vwJLAbLMcEFScJLlwDcDvbLurLkwDwULhyPmwtBLhcFLMJLarSaIDwDLKbLhy
faks0_si2203,lQIyUJwUJtrlcJLMagQJyELMtBwKDge
faks0_si943,HILkaLAKwCstaBtaILhBSFScLAJLHwLMsKwDJ
faks0_sx133,HyLJrIywUJaILADyEwDtrLASwLABaDLK
faks0_sx223,HBcLlcLhcLirLhaLMsLhBGcDlcLurIaK
faks0_sx313,hIaLtgaLJaIDJDlcLhaLAJLHctaIyLuFBSe
faks0_sx403,ArSaILkIFLADJnJcQFBSByJLArLMJDLBgeLJcJ
faks0_sx43,nBlrSByLHyLHBarIatDwLAJLAByPLkw
fcal1_si1403,wSaSsUlbDkwlcLHsKwDJgagLAOLABLhBgDwJLCbDctnJMwLJnBt
fcal1_si2033,SOLhwLABaBJBKsDLkwNrFSsnJLMaGIyBgLlnwJ
fcal1_si773,BnmaBLHIaLznLAJLJLMIgJBFBytrJnQIBLkbnsJ
fcal1_sx143,lwJbDkwLzwDtrULhylBJLAyrlwbDBF
fcal1_sx233,vgSsywDtIySsCyDwJsDLlbsE
fcal1_sx323,wtgaLHrQnDwlnDtrCrIgQwEaDLMgC
fcal1_sx413,kbtLDyJLSymwJLDsmcLHSGLJLAaItLCbLiLMrJLAr
fcal1_sx53,yQwDwJwLhBQcLAbLhwBnIyLAwDLMsDJnCLhBJ
fcmh0_si1454,cIwLzBFBsyLlcCsDLMgLKyTPULMSrQnIywJLAaCLHwUwKwDUcQLHaBycnJLMrJ
fcmh0_si2084,ScmcLhbmwLMyQIywCDLksbCD
fcmh0_si824,JncQBtrCUnCrLiwDLkgUwEwDUagDLHInLHrsKwDLMPtlyCnDwtbLKirwJ
fcmh0_sx104,vyJLMFBnLkagCQcCcLhsLur
fcmh0_sx14,ytaINnrULMwUwLUbCLIyQTPnQIytaICyBc
fcmh0_sx194,sywDLzGsSnDgBLkwKwD
fcmh0_sx284,zntLlayBaILuTPLkwDtsQrcLhwJwDzwtTPLiLHrLiwJ
fcmh0_sx374,zaDLAByDUwKnBtwKtaIrBwQwE
fdac1_si1474,vgbJLAybEDCbDvyUJbLhBwQNLCaLkwUJLMsyJLJ
fdac1_si2104,vavAgevyNJagaLsLBgKJLkcQGnJsyLbLBgbJ
fdac1_si844,tleaJLMbLDwLAFBcQtwKwDUJsywUwLiyQLMLbLNlywLAJLHbDLMJcQbLiKaSaBLsLAJLhneIywCLJ
fdac1_sx124,aLzwLiJLCsmwLHyPmrLhyPmctaB
fdac1_sx214,lcCaDwELkwFBaDlnJLhgLkcSbLuSBnJnDLMwLwDlnJgaD
fdac1_sx304,iyLMJLMagLAyEwUJLCIbaDlcQtrJLMgClnSCaD
fdac1_sx34,knBFDLkwPLibeByUJLMsmyLkwKwUJ
fdac1_sx394,AbeBJywCsLJLhaFDwUJwDLMyJLMIagaED
fdms0_si1218,HFBcLJCaIBQrLkSnBgvyCwDLHbKDU
fdms0_si1502,vwSwUDcvbLUabLAByLHbDwLkvsLAstSsLMyLhwLHsLAwLDcaLzwJwLHlbnr
fdms0_si1848,SyLAwDLkegLiJyPLSyLAwDLkgBgLAIyBLHyLHB
fdms0_sx138,lwLABcDUwLAnJLDrJLHwBUJcDwLAJLHwDJwtLHrtyD
fdms0_sx228,kwQyLHGDkBQwBcLNyFKwD
fdms0_sx318,HByULMwLCcLMsmwbUnLhytaItIaJLM
fdms0_sx408,gkIaclwJnLhSsLhbCvbQcDLMwDctLisyDz
fdms0_sx48,uIcDclreLAIPvrbLHIwDyDLHnDwLAbLJ
fdrw0_si1283,lwQwEwDwKnBLMnlwQsmyBbLMwQymyctaBbaLMwLAsUQbLlcLBynLJtgarQJLM
fdrw0_si1423,hbeLkaDvyLugamcLMwLhBaeB
fdrw0_si653,KwFByQwJwUcIyaeBgmySyaBwLDaeBsLzJ
fdrw0_sx113,nDcnJLAwBceaLkwCbwDLwULuwLktyTwLhbeatLAyLM
fdrw0_sx203,lwLAaUSsynDkwmkwLhIcLHBsyLbnLlwKwBac
fdrw0_sx23,lFUCyUwKwDUvaCwDgULDaQcBcJBsy
fdrw0_sx293,HByJLMsLlwULMrmyLMsLcLAaLMwlwLAByDwUtwCs
fdrw0_sx383,lwLAaLHwLAByDnKbCLHPmaLDLFBaIyEbDBIae
fedw0_si1084,knLlsyDPvLCsLhyLhctaCsKnDcLacQsKsLtFBCLSsLiLnecLlsKsLJyQaJ
fedw0_si1653,vsyJLhaFBLuJFPlwDBy
fedw0_si1714,KAwrJLScFBPBaLALScmDyaDBysJLMbnLhywD
fedw0_sx184,lnLAbLJCyTaBLaBSGsUvryLMJLCgLTyTyrULJ
fedw0_sx274,ABntScJFPBULhaLkFBlcLKwrIywJLDcJaLi
fedw0_sx364,yLzcDLMbgaCBsysELAaCBaJLAaBGDJgmwLSwLlcLhIsLkbeDLcQsvymwEDLJwJLMcCLHaGgLM
fedw0_sx4,zbsDCsnbrwDCaCgDyLheSaILAuwDvaBaILk
fedw0_sx94,DTeEuJLMrJBcaeQLAaCcDLAbDLynJLMIyLMJ
fgjd0_si1179,SnLKnlyUwtnLAJLly
fgjd0_si549,yJLHIFLIwDUwDLMwJgUNwLAJnLMrDJUlcQhgIsKBLASbJLIrwCJLHyJLBsy
fgjd0_si818,hFDUJwELAaILBwLzLMIwDULDwLHaIBsywDLMwDLMPQIwtBnLlcBLMwJaIDwLAJwLDFBJ
fgjd0_sx189,kwJLMIPGsnQIytgeIwBsmwLMwCIbeaLknLJ
fgjd0_sx279,eBJwUwLkFBLMyLMPSrLAcLMbeJwLHrQsKwDwUDFSarlsy
fgjd0_sx369,hagaLHsLHrmFQwUwBwQyEryCywrBUJ
fgjd0_sx9,SynrSIyTyPvSaBSySrSsy
fgjd0_sx99,CwLkyQBJwJgmkySwULhsJLMrCvgraILAyUJ
fjem0_si1264,kybnDLJwUaBLMwDsLScNJaELrJLhFLAwDQrJPLU
fjem0_si1894,gntalrIbDTwCgatvwrJwLANyTPwUwLuaB
fjem0_si634,vywrvywPwJLASGgLtrJLSsUJNJwQByLlwQnrIyEwCLhagmwCwDwQCyDwtJwDJtBSgDctJ
fjem0_sx184,lwLAbLJCyeaBGJvrLJLCgvyTwDCUJ
fjem0_sx274,ABctSwJPNLhglcBwLKwrywJLCctJagmFKJ
