id,phone_sequence
fadg0_si1279,hIwLAJUaIrDaBLMrDwLMwQM
fadg0_si1909,tbLKnFLkwDBPJIBJLHLDyNwKr
fadg0_si649,wLJctrJtrCcBgbLcQtyDwLMywQLHrLlcJnDrJLlnLMtrvrIFwLABymrKnLH
fadg0_sx109,KyJBwLMnDJLHIwEDvrIbELABaDcJLMyLHJBFLH
fadg0_sx19,cBFCnDcbCDJFQSnrLAwDaBtwDLhytBnDUyE
fadg0_sx199,TcDLiKBLkIcDKwmcQBFGmwLAJLhFKrLMLADLMsLzwJLkwUyUwDJ
fadg0_sx289,SwlrLHIyNLAcBaKwUrQwrTyJtBnDJybmB
fadg0_sx379,HbDLuwQJLMIglyEBnJDUaDlrJLMswDJ
faks0_si1573,vwJLAbLMcDFJlwDcDvbLurLkwDwUJLhyPmwtBLhPFLMJLaISaIDwDLKiebLhy
faks0_si2203,lQIyJgwJtrlwJLkagQJyELMtBEBwKLDeB
faks0_si943,HILkaLAKDnDstaBtaILhBFSwLAJLlwLMsKwDJ
faks0_sx133,HyLJrIywUJcrLADEyEwDtrLASwLABaDLK
faks0_sx223,HBcLlcLhBLMirLhBaLMsLhBwDLuraK
faks0_sx313,uIaLtaLtJtaIDJwEcLhaLAJLHctaIyLuFBeB
faks0_sx403,vrSaILkIrFLADJnJcQFByJLArLJDwLBgLJcJ
faks0_sx43,nBlrByLHyLHBaraNtDwLAJLABPLkwLk
fcal1_si1403,nCSaSsUNbnDkwlcLHsKwDJgLAOLABLhBgDnJLCbDntnJwLJnFBt
fcal1_si2033,lOLhwLABaJBKsDLkwNLlrFBsbnJLMaGBgLlnJ
fcal1_si773,BnmaLHIaLznLALMIgJBaBytrJnQIBLknbsJ
fcal1_sx143,lwJbebDkwLznDwtrULhTPmuBJLAwrlknbDBgF
fcal1_sx233,vgSsywDtIySBsCyDlwJsDLlnsE
fcal1_sx323,lwtaLHrQnDnlnCtrCrIgQwEaDLMagC
fcal1_sx413,kbtLDyJLSymwKDsmcLHGELJLAaItLCbLiLMrJLurLM
fcal1_sx53,TyQwDwUJwLHBQBLAbLhTwBnIysLAwDLMsDJnCDhBJ
fcmh0_si1454,cIwLzBcBsyLlcCsDLMgLKTPwJLMSrQnIywJLAaCLHwUwKwDUctLHaBynJLMrJ
fcmh0_si2084,BnmcLhebmwLMyQCwCDlsCD
fcmh0_si824,JnQBtrCUnCrLiwDLkgUwEynDUgDLHInLHrsKwDLNTPNhyDCnDwtbLKrwJ
fcmh0_sx104,vyJLkBnLkagCLQIcCcLhsLur
fcmh0_sx14,hytaINLlnrJLMwUwLUJbCDLIyQTPnQytaICyBa
fcmh0_sx194,hsywDLzGgscBSnDgBaLkwKnD
fcmh0_sx284,zctLlgayPaILuTPLkwDtsQrcQcJwDLDLzwtTPLiLHrLiwJ
fcmh0_sx374,zaDLAByDJUKnBtwKtaIBwlwE
fdac1_si1474,vgbJLAyebEDCbDvyUJbLhBwQNLCaLkwUJLMbsyJLJ
fdac1_si2104,veatvgeaKvyJagaLsLBgKJLkQFGnJsyLbLBgvbJLM
fdac1_si844,tNegcJLMbLDLAaBcQtwKwDUJsywUJwLisyQLMLbLlMywLAJLlbDLMJcQlbLiKaSaBLsLAJLheIywDLJ
fdac1_sx124,gaLUzwLiJLCsmwLHyPmrILhyBmcta
fdac1_sx214,lcCaDwDLuwBFBaDlnJLhgbLkLkwSBbLuBnJnDCDLkwLwDlnJgCD
fdac1_sx304,iyLJLMagLAyEwUJLCegDlctbwJLMgDlnQLCaBaD
fdac1_sx34,kenFDCLkwPLiegByUJLMsmyLkswsKwUJ
fdac1_sx394,AeBJybCsLAJLhaFDUJwDLMyJLMIagaED
fdms0_si1218,HeBLJDCaIBtrLMcSnBcEvyCwDLHvbKDUJ
fdms0_si1502,wSQwUDcgwLUabLABwLHvbnDwLAvsLAstSgLMyLlwLHsBsBLALDeaLzwJwLlbnr
fdms0_si1848,SyLAwDkegLMiyPLSyLADugBgLAIyBLHyLHB
fdms0_sx138,lwLABcDULAvnJLDrJLkwBJcDwLAJLlnDJwtLHrtywD
