id,phone_sequence
fadg0_si1279,hIwLAJUaIrDaBLMrDwLMwQM
fadg0_si1909,tbLKnFLkwDBPJIBJLHwLDyNlwKr
fadg0_si649,wLJctrJtIrCcBgbLcQtTyDwLMywQLHrLlcJnDIrJLlnLMtrvrIFwLABymrKnLH
fadg0_sx109,KyJBwLMnDJLHIwEDEvrIbELABaDcDJLMyLHJBFLH
fadg0_sx19,cBFCnDcbCDJFQSnrLAwDaBtwDLhytBnDUyE
fadg0_sx199,TcDLiKwBLkIrcDKwmcQBFGmwLAJLhFKrLMLADLMsLzwJLkwUyUwDJ
fadg0_sx289,SnwlrLHIyNLAcBaDKwUrQrwryTyJtBnDJybmB
fadg0_sx379,HbDLuwQJLMIglyEBnJDUaDlrJLMswDJ
faks0_si1573,vwUJLAbLMcDFJlwDcDvbLurLkwDwUJLhyPmwtBLhPFLMJLaISaIDwDLKiebLhy
faks0_si2203,lwQIyJgwJtrlwJLkagQJyELMtBEBwKLDeB
faks0_si943,HIrLkaLAKDnDstaBtarILhBFSwLAJLlwLMsKwDJ
faks0_sx133,HyLJrIywUJcrLADEQyEwDtrLASwLABaDLiK
faks0_sx223,HBcLlcLhBcLMirLhBaLMsLhBwDLurIaK
faks0_sx313,uIaLtaLtJtaIDJwDEcLhaLAJLHctaIyLuFBeB
faks0_sx403,vrSaILkIrFLADJnJcQFByJLArLMJDwLhBgLJcJ
faks0_sx43,nBlBrByLHyLHBarIaANtcDwLAJLABPLkwLk
fcal1_si1403,nwCSaBSsUNbnDkwlcLHsKwDJgLAOLABLhBgDnJLCbDntnJwLJnFBt
fcal1_si2033,lOLhwLABaBJBKsDLkwNLlNrFBsbsnJLMaGBgLlnmnJ
fcal1_si773,BnmaLHIaLznLALMIgJBaBytrJnQIBLknbsUJ
fcal1_sx143,lwJbebDkwLznDwtrULhTPmucBJLAwrlknbDBgF
fcal1_sx233,vgSsywDtIySBsCyDlwJsDLlnsE
fcal1_sx323,lwtaLHrQnDnlnCtrCrIgQwEaDLMagCD
fcal1_sx413,kbtLDyJLSymwKDsmcLHGELJLAMaItLCbLiLMrJLurLM
fcal1_sx53,TyQwDwUJwLHBQBwLAbLhTwBnIysLAwDLMsDJnCDhBJ
fcmh0_si1454,gcIwLzBcBsyLlcCsDLMgLKTPwUJLMSrQnIywJLAaCLHwUwKwDUctLHaBycnJLMrJ
fcmh0_si2084,BnmcLhebmwLMyQCwCDlsbCD
fcmh0_si824,JncQBtrCUnCrLiwDLkgUwEynDUJgDLHInLHrsKwDLNTPNhyDCnDwtQbLKrmwJ
fcmh0_sx104,vyJLkFBnLkagCLQIcCcLhsLur
fcmh0_sx14,hytaINLlnrJLMwUwLUJbCDLIyQTPnQytaICycBa
fcmh0_sx194,hsywDLzGgscBSnDgBaLkwKnD
fcmh0_sx284,zcbtLlgayPaILuTPLkwDtsQrcQcJwDLzwtTPLiLHrLiwJ
fcmh0_sx374,zaDLAByDJULKnBtwKtaIBwlwE
fdac1_si1474,vgbnJLAyebEDCbDvyUJbLhBwQNLCaLkwUJLMbsyJLJ
fdac1_si2104,veatvgeaKvyJagaLsLkBgKJLkcQFGnJsyLbLBgvbJLM
fdac1_si844,tNegcJLMbLDnLAaBcQtwKwDUJsywUJwLisyQLMLbLlMywLAJLlbDLMJcQlbDLiKaSaBLsLAJLhbeIywDLMJ
fdac1_sx124,gaLUzwLiJLCsmwLHyPmrILhyBmcta
fdac1_sx214,lcCaDwDLuwBFBgaDlnUJLhgbLkwSBbLuBnJnDCDLkwLwDlnJgCDk
fdac1_sx304,iyLMJLMagLAsyEwUJLCegDlctrbwJLMgDlnQLCaBaD
fdac1_sx34,kenBFDCLkzwPLiegByUJLMsmyLkswsKwUJ
fdac1_sx394,AbeBJybCsLAJLhaFDUJwDLMyJLMIagaED
fdms0_si1218,HeBcLJLDCaIcBtrLMcSnBcEvyCwDLHvbKDUJ
fdms0_si1502,wQSQSwUDcbgwLUabLABwLHvbnDwLAvsLAstSgLMyLlwLHsBLALDceaLzwJwLlMbnr
