id,phone_sequence
fadg0_si1279,hIwLAJUaIrDBMrDwMwQt
fadg0_si1909,tbLKnFPLkwDBPJIBUJLHLDyNwKr
fadg0_si649,wLJntrJMrDcBgbLwQyDwLMJywQLHrLHcJnDrJLHnLMtrIFLABymrKnLH
fadg0_sx109,KyJBcLMwDJLIyErbELAFBaDcJLMyLHJBFLH
fadg0_sx19,cBwCwDcCDJFQSwrLADaBtDhytBnDUy
fadg0_sx199,TcDLiIBkLIDKOmrQaSwmLAJLhFKrLMLADLMsLzwJLkwUyUwJ
fadg0_sx289,SlrLHItNLAcBaKwUrQwrIyTyJtBnDJybB
fadg0_sx379,HbDLuwLJMIgImyEBcJDUaeDLlLlrJLMsUJU
faks0_si1573,vwJLAbLMcDwScJLlwDcDvnsnLurLwDwULhyPmtBLhPLMJLaSaIDKibeLhy
faks0_si2203,lwIyJbwUJtrlwJLkagLJyELtPBwKDbeF
faks0_si943,HILkcLAKDCystaBtaILhBFSnLAJLHLMsKwDJ
faks0_sx133,HyLJrIywUJaILADEyETwDtrLASwLAGaDLK
faks0_sx223,HcLlcLhcLMrhFaLMsLhFBcDELurIaK
faks0_sx313,IaLtgLJtaIEJDEcLhaLAJLhtaIysLuFBbeB
faks0_sx403,vrSaILkIFLADJncJcQFCSyJLrILMJDLBgegeLJwJ
faks0_sx43,nFBrPSyLHyLHBSaraLtDwLAJLABPLw
fcal1_si1403,wSeSsUNnbLknlLHsKwDJgaLAOLABLhBSgDnUJLCbDntnJMwLJnBt
fcal1_si2033,SOLhwLABaJBKsDkwNLNrIFSsbwJLMaGwBgLlwnJ
fcal1_si773,BmaLHIaLznLALMIgJBcBytrJnQIBkLknsJ
fcal1_sx143,lwJbeckwLzwDtrULhyLuBJLuPwrlLlDnDbwBcF
fcal1_sx233,vgSsywDtIySsDCyDlwJsDLlnbED
fcal1_sx323,lwtaLHrQnDnlnCtrCrIgQwEagcDLMacgD
fcal1_sx413,kbntDyJLSymKLDwmcLHGLJLAaItLCbLirJLArLM
fcal1_sx53,yQDwJwLHBQSLAbLhyBnIsLAwLMsDJnDhBJ
fcmh0_si1454,cIwLzDBFBsyLlCsDLMgLKTPDULMSrQnIywJLAcCLHUwKwDUntLHaBynJMrJU
fcmh0_si2084,SBcmcmchbmnLMyQIwCDksnCD
fcmh0_si824,JnQctrUnCsLiwDkgUwEnDUagDLInLHrIsKwDLNIPQyDCnDwtbLKrwJ
fcmh0_sx104,vyJLkBFBcLkagCLQcCcLhsLur
fcmh0_sx14,hytaINLlnIrUMwUwLUbCDLIyQTPnQytaICyBac
fcmh0_sx194,hsywDzGswBSnDgaLkwKwDE
fcmh0_sx284,zntLMayTPaILuTPkwDNshrblJwLztTPLzLHIrLzwJU
fcmh0_sx374,zaDELAByEDUKnBtwKtaInBnQwE
fdac1_si1474,vgbJLuycDCbDvyUJbLhBwNLCagaLkwUJLMbsUJLJ
fdac1_si2104,vaLvMgacKvyNagaLsLBgKzLkwQFSnJsyLbmFBgbJ
fdac1_si844,tlacJLMbLlCnCnLAFaBnQtwKwDUJsywUwLisyQLbLMywLAJLHbDLMJnQlbLiKFaBLsLAJLHbrIywDLJ
fdac1_sx124,gaLzwLiJLCsmnLHyPmrILhyBmcQtaB
fdac1_sx214,lnLCaDwDLkwBFBaDlnJLhgbLwSbLuBnJnDLMLwDlwJgD
fdac1_sx304,iyLHJLMagaLAyEDULIbgDlntIbnJLMgDlnwLCSCaGcD
fdac1_sx34,keaFDLzwPLibeBysKJLunsmyLksKwUJ
fdac1_sx394,AbeUJywCsLJLhaFDUJwDLMytJLIagaD
fdms0_si1218,HBcLJCSaIBtrLMSBgvyDLHbKDUJUJ
fdms0_si1502,vwBwUDcgwLUbLBgLHvbnDsLMQsLAstSsLMyLHwLHsLALDcgaLzwJwLHnr
fdms0_si1848,SyLAwDkagLiKyPyPLSyLMDkgBgLAIyBLHyLHB
fdms0_sx138,lLABcDULAnJDrJLwBJDLAJLhnDUwQtLHrtyD
fdms0_sx228,kwQyLHSGkcBQwBlcLNynDKD
fdms0_sx318,HByULkwLCcLMsmwnUnLhytSctIagcJLMU
fdms0_sx408,gkILwJcLhSgLlmcvbQwDMwDctLiDyELzy
fdms0_sx48,uInDnlreaLAIPvrIbLHIEDyEDLHvDwDwLAvbgLMJU
fdrw0_si1283,lwmwEwDwKnBLUwlwQsmyBbLMPDQwmyctaBbeLMwLAsUQIbLhcBywLtaILJLM
fdrw0_si1423,hbeLkFagcDvyLuagmcLMJLhBecFeB
fdrw0_si653,KwFBsmwJwUwIyaeBcmySyaBLDgBwLzU
fdrw0_sx113,nDCcnJLwBnbaLkDnDELwULuPutIyTwLhbaLAyLJ
fdrw0_sx203,lLAacUSBsybDlwmLhIcLHBsyLbnLlwKwBagc
fdrw0_sx23,lBFUDCyUwKDUMvMaDCDagUDalcBJBy
fdrw0_sx293,AHAByJMsLlwULkrmyLMsLhLAacLMlLAByDwUtwDCsy
fdrw0_sx383,lLAaLHwLAyDnKbLHPmaeFaIbvbvbnDBQIcLk
