id,phone_sequence
fadg0_si1279,hIwLAJUaIrDnBLMrIDwLMwQt
fadg0_si1909,JtbLKnFPOLkuwDBPcJULIcBJLhwLDyULtlcwKiKr
fadg0_si649,wLMJcntHIrJtrCBgbLhcQtHMvywDwLMyTywQtLHrLhcwcJnDIrJLMhsnbnLMtruvrIFOLABwmrKncLH
fadg0_sx109,KyJBcLMkwDJLhIgyEDvrIbgbELABaDcJLMyLHJBFcFLH
fadg0_sx19,cBcFcCDCwDcnCDJBFQSrnrLAvwDaBtwDELhytBcDUwyED
fadg0_sx199,TucnDLziMOFBLkIrcwDKwmcQhaFaGwmwLAJLhFrKrLMwLAwDLMvHsLzwJLMkwUyUwcDcJU
fadg0_sx289,SwmlrLHIwQtLAcBaKwUrIQhrwIryTyJLtBwcDJybmB
fadg0_sx379,HvbDLuwLJLMIagmQhyEBaBcJDUJaDLlrUJLMnswDJ
faks0_si1573,vwJLAbeLMcDEScJLMlwDcDvbnbgLurLkwDwUJLhyPmPtBLhPBPBcLMJLSarSarDmwDEKinbeLhy
faks0_si2203,lwQIyPJUwgbswUJtrcwcLhwJLMhagLJyELMtBwKLDgbeCQB
faks0_si943,HIrLkaLAKDwnDCstaBtHarLhBSBFBScLAJLMwLMsKwcDJ
faks0_sx133,MLMHyLMJUrIywUJarILAvwDEDyEwDwEtrLASwLABScaDLiKi
faks0_sx223,HBcLlcLhBcLiMiKrLhaGSaLMswLhBaGBcDCcELurIaK
faks0_sx313,MIaSaLMtagLtJtaIrgbEDJcDEBcLhaLAJLhHBFtaIyswLuaFBSbgeB
faks0_sx403,vrSaILuIFeFBLADJncJcQFBbByJLArLMJcEDwLhBSgageBJcJ
faks0_sx43,bvnBmBrPByLHyLHhBGSarIaAtcDwLAJLABwPLkwLk
fcal1_si1403,tLncBSaBSsGgswUtNnbDkwlLcLHvHsgsKiKwDJgagLAcOcLAFBLhBSBgDnwJLDCbDntwncJMwLJnBQt
fcal1_si2033,SOPrOLhwLABaBJBKnbsDLkwNLlHrFBSswJLMaGIGwBgLlswnJ
fcal1_si773,SBcmaBLHIaLznLAJLMIgJBFBwLtIrJrnQIrBLknsyJ
fcal1_sx143,lwJbebcDkwLzwDwtrULhTyLucBJLAuPwrLkwmbDBgcaFBLt
fcal1_sx233,vagSsynDEtIyPSsDCyDwJbsgDLlnbwDED
fcal1_sx323,lwtaLHrQnDmnlknCDtrCrIgQwEDagcDLMvHagCD
fcal1_sx413,MknbtNLDyJLSymwKJKLDsmcBLHSGgwLDJLAaItLDCbLiLMzMrJLAurLM
fcal1_sx53,syCDwDwJMwLhHBcwLAMsnbLhTwBsgnIsLAwDLMsDJnDhBJ
fcmh0_si1454,gacIFIwLzUPBcFBsgysyLlLDlhcCsEPLMagLiKyTPwUJLMLSrQhnrIywJLAaCLHcwUwKwDUctLHaBysycnJLizirJUJ
fcmh0_si2084,SBcmcLhbmwLMyPIwCDlksgnbCD
fcmh0_si824,JnQBtrDUcncCIsLiKwDLkagUMwEyswbnwDUJagDLHInLHhrIsKwDLMTIPtLlhyDCbnDwQtbLiKrwJ
fcmh0_sx104,vyJLMkFBFBcLkagCDQhIcCcLhsLur
fcmh0_sx14,hytaInNLlrnrwJLMwsUMwLJUJnbCPCcLIyQyTPrnIQIytaICywcBac
fcmh0_sx194,hsywDzaGgswcSnDagaLkwKnD
fcmh0_sx284,izbnbtLMlgagyTPaILuTPLkwDtsLhrceQhcJwDLzKwtTPLiziLHrLizwJUJ
fcmh0_sx374,zaDLAByEDJUJUwKznBtQwKitaIngBcQwE
fdac1_si1474,vgbJLuwyTyebDgwDCbDwDwvyUJbLDLhSBwQtLCagaLMkwJLMbsyUJLJ
fdac1_si2104,vgactvgbgegaeacKvytNMagaLnsLkBgKJKLkwFQaGScncJsyKvyLyLbLmaBgbJLM
