id,phone_sequence
fadg0_si1279,AJarDBMrDwMw
fadg0_si1909,bLiKFLkwDBPJIFBJLHLDyNwK
fadg0_si649,JnQrJtrCcBbLcQTyDwLMywtLHrLHwJwDIJLMnLMtrvrIFwLABymrK
fadg0_sx109,JBOLMwDJLIwEvrbELABaDcJMyLHJBF
fadg0_sx19,wCwDcCJFQSrLAnDatDhytBnD
fadg0_sx199,cDLiwBkIwDKOmcQGmwLAJLhFKrLMwLADMsLzwJLMwUyUw
fadg0_sx289,HIytLAcBaKwUrQIwIyTPJtBDJyb
fadg0_sx379,bDLuwLJLIgQyEBcJDUaDlrULMs
faks0_si1573,vwJLAbLkcDEScJLMwDcEvbLurLkwDwULhyPmwtBLhPLMJLSaISaIDwDKb
faks0_si2203,lwIyUJwJtrlwJLMgLJyELMtBwKD
faks0_si943,HILkcLAKwCstaBtaILhBFLAJLlLMsKD
faks0_sx133,HyLJrIywJaILAwDyEwDtrLASwLABaD
faks0_sx223,HcLlcLhOLMIhGaLMsLhBwDCwLura
faks0_sx313,hIaLtagLKtaICJDlcLhaLAJLHctaIyLuFSe
faks0_sx403,SaILAIFLADJnJcQFEByJLArLMJEhBgQJw
faks0_sx43,lrByLHyLHBaratDwLAJLABP
fcal1_si1403,wScSsUlbDkwlcLHsKwDLJgLAwLABLhSgDnJCbDctwnJMwLJnBt
fcal1_si2033,hwLABaJBKsDkwNrFSsJLMaIBgLlwn
fcal1_si773,BnmFLHIaLznLALMIgJBFBytrJnQIBLkbs
fcal1_sx143,beDkrLzwDrtrULhyLBJLAwILlLlnbDB
fcal1_sx233,gSswDtIySsCyDwJsDLMs
fcal1_sx323,aLHrQwDwlnCtrCrIgQwEaDMg
fcal1_sx413,tDyJLSymKDsmBLHSsLJLAaItLCbzLMrJLAr
fcal1_sx53,wJwLHBQwLAbLhwBwryLAwDMsDJwChB
fcmh0_si1454,IwLzBrBsyLlcCsDLMgLKTPULMSrQnIywJLAaCLHUPsKwDUcQHaBynJLMr
fcmh0_si2084,hbmwLMyIPCLs
fcmh0_si824,JnQBtrCUrCrLiwDkgUwEwDUgDLHInLHrsKDNrtyCnDwtbLKr
fcmh0_sx104,JLMFBnLkgCLrCchs
fcmh0_sx14,GNnrJMwJwLuUbwCLIyQTPnQIytaICT
fcmh0_sx194,nDzGsSDgaLkwK
fcmh0_sx284,tLaTPaILuPkwDtsQrcQwJDLMtTPiLHrLzw
fcmh0_sx374,aDLAByDUKnBtwKtaIB
fdac1_si1474,JLAyacDCbDvyUJbLhSwNLCaLkwJLMsUJ
fdac1_si2104,vgvyNaLsLBgKLkwQGnJyLbmBgbJ
fdac1_si844,cJLMbLCwLABFtwKwDUJsywUwLisQLMLbLlywLAJLHbDLJcQbLiaBsLAJLhnIywD
fdac1_sx124,znLJCsmwLHPmraILhTPmctaB
fdac1_sx214,aDwDLkwBSaDlnJLhgbmwSbLuBwJnDLkwLwDlwJg
fdac1_sx304,iyLJLMgLAyEwUIbClctrJLMgClnILCa
fdac1_sx34,FDLkPLibByULkznmyLkwKwUJ
fdac1_sx394,bBJywCsLJLDFDJwDLMyUJLMIaD
fdms0_si1218,wLJCBIBQrLkSnBcvwDHbKD
fdms0_si1502,UDcvwLUbLAByLHnDskvsustSsLMPLhwLHsLALDcLzwJn
fdms0_si1848,yLAwDkgLiPTPLSyLvDkgBbLAIwBLHy
fdms0_sx138,ABDJwLAnJLCrJLhwBJDwLAJLhnDJwtHrtyP
fdms0_sx228,yLHGLMkBQIwlcLlywDKD
fdms0_sx318,ULksLCcLMsmcUcbcLhytaItIaJ
fdms0_sx408,IglwJcLhSgLlcvbQwLkwDctLisy
fdms0_sx48,DnlreLuIPvrcLHIDyDlvDwLAbLJ
fdrw0_si1283,EwDwKnBLMwlwQsmywBbLMwPwmyctaBebLMLAsUQIbLHcCBybLitgarJ
fdrw0_si1423,eLkagvyLugmcLMwLhBbF
fdrw0_si653,wByQwJwUwIybBwmySyaBLDaBs
fdrw0_sx113,nJLAwBnvbLkCrDLwULuPktIyTLhbLA
fdrw0_sx203,AaUPsnDlwmwLhIcLhByLbLlwKwFc
fdrw0_sx23,DyUwKDMvaCDgUCalcBwJBsy
fdrw0_sx293,JLMsLlwULMrmyLMshLAaLMlwLAByDwUtwC
fdrw0_sx383,aLHwLAByDnKbCLHPmaIynDBIc
fedw0_si1084,lsDwLCsLhyLhctaICsKwDcLcQsKsLtFCLSwLiLcLrKsLJyQat
fedw0_si1653,JLhFuJPlwD
