id,phone_sequence
fadg0_si1279,hIwLAJUaIrDBLMrDwLMwQt
fadg0_si1909,tbLKnFPLkwDBPJIBUJLHwLDyNlwKr
fadg0_si649,wLJntrJMrCDcBbgbLwQLyDwLMJywQLHrLHcwJnDrJLHnLMtrIFOLABymrKnLH
fadg0_sx109,KyJBcLMwDJLhIyErIbELAFBaDcJLMyLHJBFLH
fadg0_sx19,cBwCwDcnCDJFQSwIrILAnDaBtwDLhytBnDUwy
fadg0_sx199,TcDLziIBLkLkInDKOmrQaSwmwLAJLhFKrLMwLAwDLMsLzwJLkwUyUwJ
fadg0_sx289,SwlrLHIytNLAcBaKwUrQywrIyTyJtBnDJybB
fadg0_sx379,HbDLuwLJLMIgImyEBcJDUaeDLlrJLMsUJU
faks0_si1573,vwJLAbLMcDwScJLlwDcDvnsnLurLkwDwULhyPmwtBLhPLMJLSarSaIDwDLKibeLhy
faks0_si2203,lwIyJbwUJtrlwJLkagLJyELtPBwKDbeF
faks0_si943,HIwLkcaLAKDwCystaBtBaILhBFSnLAJLHwLMsKwDJ
faks0_sx133,HyLJrIywUJaILADELyETwDtrLASwLAGaDLiK
faks0_sx223,HcLlcLhcLMrLhFaLMsLhFGBcDELurIaK
faks0_sx313,uIaLtgaLJtaIEcJDEcLhaLAJLhctaIysLuFBbeB
faks0_sx403,vrSaILkIFLADJncJcQFCESyJLArILMJDLBgeLJwJ
faks0_sx43,nFBrDPSyLHyLHBSarIaLtDwLAJLAByPLkwLk
fcal1_si1403,nwSeSsUNnbLknlwLHsKiwDJgaLAOLABLhBSgDnUJLCbDntnJMwLJnBt
fcal1_si2033,SOLhwLABaJBKbsDLkwNLNrIFSsbwJLMaGwBgLlwnJ
fcal1_si773,BnmaLHIaLznLALMIgJBcBytrJnQIBLkLknsUJ
fcal1_sx143,lwJbecDkwLzwDwtrULhyLuBJLuPwIrLlLlwDbwBcBcF
fcal1_sx233,vgSsywDtIySBsDCyDlwJsDLlnbED
