id,phone_sequence
fadg0_si1279,HrIwLAJUarDaBLMrDwLMwQUJ
fadg0_si1909,tbLiKFPLzwDEBCPJLIrBJLHwmDyNwKr
fadg0_si649,wLJcnQtrJtrCcBgbLAcQTywDwLMywQLHrLHcJnDIrJLlnLMtrvrIFwLABymrtKnwcLH
fadg0_sx109,KyJBwLMwDJLHIywEvrbnELABFaDcJLMyLHJBFLH
fadg0_sx19,cBwFCwDcCDJFQSrwrLAwDaBtwDLhytBnCDUwy
fadg0_sx199,TcDLiwBLkIrwDKwmrQBGSGwmwLAJLhlhFKrLMwLAwDLMsLzwrJLMwUyUwDcJ
fadg0_sx289,SOwOlrLHIytLAcBaKwUrQhwrwvTyJtBnDJybmB
fadg0_sx379,HbDLhTwQJLMIgmwyEBncJDUcDLNrUJLMsUJUJ
faks0_si1573,vwJLAbLMcDFSFJLlNywDcDvnbLurLkwDwULHyPmwtBLhPLMJLSarSaIDwDKibLhy
faks0_si2203,lwQIyUJDswUJtrwlhwJLMagLQJyEBLMtByBwKLDge
faks0_si943,HrLkcaLAKDwCsytaBtaILhBFScLAJLlwLMsKcDLJ
faks0_sx133,HyLMJrywUJarLAwDEQyETwDLtrLASwLABacDLK
faks0_sx223,HBcLlcLhBOLMirLhaLMsLhBGcDCcwLuraK
faks0_sx313,hIaDLJtgagLiJtaIDrUJcDcLhaLAJLHBtaIyLucFeB
faks0_sx403,vrSaILuIFLADJnJcQFESByJLArLMJcDLhBgeLJwJ
faks0_sx43,nBlBrByLHyLHBragtcDwLAJLABPLkwLk
fcal1_si1403,MLwSacSsUNnbDLkwlcLHsKwDUJgLAOLABLhBgDnJLCbDctwnJLMwLJnBt
fcal1_si2033,SOLhwLABgaBJBKsDLkwNLNlrFSswnJLMaGIyBgLlnwmwnJ
fcal1_si773,BnmaBLHIaLznLAJLMIgJBFBytrJnQIBLknsUJ
fcal1_sx143,lwJbDLkwLzwDwQtrULhTPLuBJLAuwrIrLlcbDBcB
fcal1_sx233,vgSsywDtIySsCyDwJsELlnswE
fcal1_sx323,lwtaLHrQnDwLlnCLtrCrIgQwEaDLMagC
fcal1_sx413,lnbJLDyJLSymwKLDsmcLHSGDLJLuaItLCbLizLMirJLArLM
fcal1_sx53,yQDwJwLhHFBQwLAbLhTwBynIysLAwDLMsEJnCLhBJ
fcmh0_si1454,cIwLzDBcBsyLlcwCsDLMgLiKTPULMcSrQhnIywJLAacCLHwUwKwDUcQtLHaBycnJLMrJ
