id,phone_sequence
fadg0_si1279,IwLAJaIEaBNrDwLMwQU
fadg0_si1909,tnbLKFkwDBPJLIBJLlwDyNwKr
fadg0_si649,JntrJtICcBbLcQTyDwLMywQLHrLHnJnDrJLHnLMtrvrIFwLAByrtKn
fadg0_sx109,KyJBnLMwDJLIyEvrIbELABaDcJLMyLHJBF
fadg0_sx19,cBPCnDcCJFQSwrLAnDaBtDLhytBnDJy
fadg0_sx199,TnDLiBkInDKOmcQaFwLAJLhFKrLMLADMsLzwJLkwUyUwDJ
fadg0_sx289,SnlrLHItLAcBaKwUrQwrTJNBnDJybmB
fadg0_sx379,HbDLuwLJMIagQyEBnJDUaDlrJLMsDJU
faks0_si1573,vwDJLAbLMcESJlyDcDvnLurLkwDwULHyPwtBLhPLJLaISaIDLibLhy
faks0_si2203,lIyUJsDJtrlwJLkagQJyELMtPBwKDe
faks0_si943,HILkcLAKwEBytaBtarLhSBFSnLAJLHLMsKwDJ
faks0_sx133,HyLJrIywUJaILAEQyEwDtrLASwLABaDLzK
faks0_sx223,HBcLlcLhBLMirLhGaLMsLhGcEcLurIaK
faks0_sx313,MIaLtgtJaICJEcLhaLAJLHctaIyLuFBbe
faks0_sx403,vrSaILkIFLADJnJcQFSByJLArLJELhBeJwJ
faks0_sx43,nBrByLHyLHBnIatDwLAJLABPLkw
fcal1_si1403,wSaSsUNnbDkwlLHsKDLJgLAOLAFBLhBgEnJLCbDwtnJwLJnBt
fcal1_si2033,SOLhwLABeBJBKsDLkwNLNrFSsnJLMaIBgLlnJ
fcal1_si773,BcmaLHIaLznLALMIgJBFBytrJnQIBLknsJ
fcal1_sx143,JbCDCDkwLzwDwDrtrULhyLcBJLAwyrlwbDBF
fcal1_sx233,vgSsnDtIySBsCyDwJsCNlnbE
fcal1_sx323,taLHrQnDwlnCtrCrIgQwEaDLMg
fcal1_sx413,lbtNyJLSymwJDsmcLHGLJLAaItCbzLMrJLAr
fcal1_sx53,yQDwJnLHBQwLAbLhwBnIyLADLMsDJnCLBUJ
